10,101,4
10,122,8
10,105,6
10,102,3
10,133,2
10,114,4
10,106,2
10,139,2
10,110,3
10,123,3
10,112,5
10,125,5
10,116,4
10,115,4
10,118,5
10,117,5
10,134,2
10,124,4
10,113,4
11,101,1
11,103,1
11,107,5
11,103,2
11,102,4
11,122,2
11,105,3
11,106,4
11,111,5
11,114,1
11,118,2
11,125,1
11,135,2
11,123,1
11,109,1
11,112,1
11,117,1
11,116,1
11,115,1
11,113,1
11,124,1
11,120,1
12,103,5
12,101,6
12,122,8
12,140,2
12,109,2
12,110,2
12,137,1
12,114,2
12,102,3
12,133,1
12,135,4
12,123,3
12,112,4
12,118,2
12,116,3
12,132,3
12,124,2
12,125,2
12,126,1
13,107,6
13,101,6
13,103,5
13,122,3
13,109,3
13,110,5
13,118,4
13,114,4
13,102,1
13,140,4
13,140,2
13,123,5
13,112,4
13,117,5
13,125,4
13,116,4
13,132,3
13,124,3
13,115,3
13,126,3
14,101,5
14,101,1
14,109,1
14,110,2
14,114,2
14,118,1
14,137,1
14,135,4
14,134,2
14,136,3
14,112,1
14,123,2
14,117,1
14,121,2
14,115,1
14,116,3
14,128,1
14,124,3
14,113,3
15,107,6
15,103,2
15,102,3
15,141,2
15,106,1
15,108,2
15,111,3
15,109,1
15,108,4
15,110,2
15,114,1
15,126,1
15,112,2
15,101,1
15,117,2
15,115,2
15,116,2
15,128,1
15,124,1
15,123,3
15,121,1
16,103,3
16,107,5
16,103,3
16,102,5
16,105,5
16,106,5
16,114,2
16,118,6
16,127,2
16,134,4
16,123,3
16,112,4
16,109,1
16,139,1
16,121,1
16,115,1
16,125,1
16,116,1
16,128,2
16,124,2
16,101,1
16,113,3
17,101,4
17,103,7
17,122,4
17,103,6
17,102,4
17,105,6
17,106,5
17,111,3
17,116,4
17,118,6
17,114,4
17,135,3
17,112,2
17,123,5
17,115,3
17,117,3
17,113,5
17,110,2
17,124,5
17,128,3
17,120,2
18,103,6
18,102,8
18,106,4
18,108,2
18,108,6
18,109,5
18,110,6
18,114,5
18,101,2
18,113,6
18,112,6
18,115,4
18,127,3
18,139,1
18,133,2
18,124,3
18,138,6
18,126,3
19,101,5
19,103,5
19,102,6
19,106,2
19,111,2
19,108,4
19,114,3
19,101,1
19,135,5
19,110,2
19,112,5
19,107,1
19,118,2
19,127,2
19,123,3
19,124,4
19,117,1
19,125,1
19,116,1
20,103,6
20,103,6
20,122,6
20,106,4
20,111,1
20,108,3
20,109,3
20,110,5
20,108,1
20,112,6
20,101,1
20,114,3
20,125,2
20,137,1
20,117,5
20,119,4
20,136,6
20,135,3
20,102,4
21,102,6
21,103,6
21,111,5
21,103,4
21,108,1
21,110,2
21,109,5
21,108,5
21,101,3
21,114,2
21,112,2
21,118,1
21,107,1
21,127,2
21,123,2
21,106,4
21,124,4
21,113,2
21,117,1
21,115,1
21,120,4
21,116,2
22,103,7
22,107,8
22,102,4
22,101,1
22,109,1
22,110,2
22,114,5
22,116,2
22,133,1
22,134,1
22,112,2
22,123,2
22,118,1
22,117,1
22,115,3
22,127,1
22,120,1
22,113,4
22,124,4
22,126,4
23,103,3
23,102,3
23,103,2
23,111,6
23,106,4
23,105,4
23,110,4
23,129,3
23,112,3
23,123,3
23,109,1
23,134,3
23,116,3
23,115,4
23,118,2
23,114,2
23,101,1
23,124,2
23,113,2
23,117,2
24,103,2
24,101,4
24,107,8
24,103,6
24,106,2
24,111,4
24,108,1
24,114,3
24,102,1
24,118,1
24,127,1
24,135,3
24,123,4
24,112,3
24,117,2
24,125,1
24,116,1
24,124,4
24,110,1
24,113,3
25,101,6
25,103,6
25,107,7
25,103,4
25,102,5
25,122,5
25,105,5
25,106,5
25,111,5
25,109,3
25,118,7
25,116,7
25,125,8
25,114,5
25,112,6
25,126,5
25,132,6
25,124,5
25,113,5
25,128,3
25,121,4
25,120,3
26,103,1
26,107,5
26,101,4
26,122,3
26,102,5
26,103,3
26,106,2
26,111,3
26,105,3
26,110,3
26,109,2
26,108,4
26,112,4
26,134,3
26,135,3
26,123,4
26,118,3
26,117,2
26,115,3
26,116,2
26,113,4
26,124,4
26,132,5
26,120,1
27,103,4
27,101,7
27,107,8
27,103,6
27,102,8
27,105,5
27,109,7
27,118,5
27,114,6
27,117,7
27,116,6
27,127,5
27,115,5
27,135,4
27,132,4
27,136,6
27,119,3
27,123,5
27,140,5
27,121,2
28,103,1
28,101,1
28,107,2
28,103,1
28,102,2
28,141,1
28,106,1
28,111,1
28,108,3
28,109,1
28,108,3
28,110,2
28,114,1
28,112,1
28,113,1
28,126,1
28,118,2
28,117,2
28,116,2
28,125,1
28,123,1
28,128,3
28,124,4
28,120,2
29,101,4
29,103,3
29,107,2
29,103,3
29,102,4
29,141,2
29,111,3
29,108,4
29,106,3
29,110,4
29,108,2
29,109,3
29,113,4
29,126,3
29,112,3
29,114,3
29,117,2
29,125,1
29,116,3
29,118,3
29,124,4
29,123,3
30,107,2
30,103,3
30,141,2
30,106,5
30,111,5
30,108,5
30,108,4
30,109,4
30,110,4
30,114,4
30,101,2
30,113,3
30,112,5
30,101,2
30,102,4
30,118,1
30,117,5
30,116,4
30,115,4
30,123,4
30,124,3
31,101,3
31,103,1
31,107,3
31,103,2
31,102,5
31,141,3
31,106,4
31,111,4
31,108,5
31,127,6
31,114,6
31,109,4
31,126,5
31,113,6
31,112,7
31,110,6
31,115,5
31,108,6
31,116,6
31,128,1
31,119,4
31,136,4
31,132,3
31,117,5
32,101,3
32,103,2
32,107,2
32,103,3
32,102,4
32,141,3
32,140,5
32,109,3
32,118,6
32,135,4
32,112,6
32,110,2
32,114,1
32,117,4
32,125,2
32,116,3
32,132,4
32,124,5
32,123,3
32,115,4
33,142,3
33,113,4
33,112,6
33,110,4
33,101,2
33,109,1
33,118,6
33,115,5
33,114,6
33,116,5
33,127,3
33,124,5
33,123,4
33,117,3
33,128,3
33,121,4
34,101,3
34,106,3
34,110,6
34,109,3
34,140,4
34,118,5
34,114,4
34,112,6
34,123,4
34,140,3
34,135,3
34,117,5
34,116,5
34,125,4
34,124,3
35,110,2
35,109,2
35,140,8
35,114,2
35,118,4
35,140,4
35,123,5
35,135,4
35,134,7
35,112,4
35,117,4
35,115,4
35,125,5
35,116,4
35,132,4
35,128,2
35,124,5
35,121,1
35,120,2
36,109,3
36,140,1
36,110,3
36,114,3
36,118,2
36,140,1
36,135,6
36,134,4
36,123,3
36,112,2
36,117,2
36,115,4
36,116,2
36,124,5
36,128,3
36,121,3
36,120,1
37,101,3
37,106,1
37,109,2
37,110,3
37,114,4
37,118,3
37,140,4
37,135,2
37,112,4
37,123,4
37,140,3
37,124,2
37,132,2
37,125,3
37,116,3
38,109,3
38,110,4
38,140,2
38,118,3
38,114,2
38,140,1
38,123,4
38,112,5
38,116,4
38,125,1
38,117,5
38,124,3
38,132,2
38,126,1
38,115,3
39,109,3
39,101,1
39,135,4
39,110,3
39,118,3
39,114,4
39,102,1
39,115,5
39,116,3
39,134,2
39,123,3
39,124,4
39,112,3
39,113,4
39,117,4
39,121,3
40,101,1
40,110,2
40,109,2
40,115,3
40,118,2
40,114,3
40,102,1
40,116,3
40,132,3
40,123,3
40,124,5
40,112,2
40,113,4
40,117,5
40,121,4
41,107,4
41,103,7
41,101,6
41,103,1
41,102,5
41,105,5
41,118,3
41,114,4
41,106,1
41,127,2
41,135,6
41,123,7
41,109,4
41,117,6
41,115,5
41,116,6
41,125,5
41,124,3
41,112,6
42,107,3
42,103,6
42,101,3
42,122,7
42,102,6
42,103,5
42,105,6
42,129,7
42,109,6
42,123,6
42,110,4
42,135,5
42,116,6
42,115,6
42,118,6
42,114,8
42,132,4
42,124,4
42,143,3
43,107,8
43,103,8
43,101,4
43,140,4
43,109,1
43,102,4
43,114,6
43,123,6
43,135,5
43,110,4
43,112,5
43,118,3
43,127,3
43,133,2
43,132,2
43,124,4
43,128,3
43,121,3
43,116,4
44,103,4
44,102,5
44,114,4
44,118,5
44,127,2
44,101,1
44,140,2
44,109,3
44,135,5
44,123,5
44,101,1
44,107,1
44,121,4
44,125,4
44,116,4
44,132,4
44,124,5
44,115,5
44,120,3
45,103,4
45,107,2
45,101,5
45,122,3
45,102,4
45,103,4
45,106,8
45,111,7
45,105,4
45,109,7
45,110,6
45,129,6
45,112,7
45,134,7
45,123,6
45,117,7
45,118,6
45,116,6
45,128,3
45,132,1
45,124,4
45,121,5
45,143,4
46,101,5
46,103,4
46,106,7
46,105,6
46,111,4
46,134,7
46,135,4
46,109,1
46,112,4
46,107,1
46,102,1
46,114,1
46,133,1
46,127,1
46,118,1
46,117,1
46,115,1
46,116,2
46,144,2
46,110,1
46,124,2
46,123,1
46,120,1
47,103,3
47,101,3
47,107,8
47,103,1
47,102,3
47,122,3
47,105,5
47,106,4
47,111,4
47,109,3
47,108,7
47,110,4
47,123,3
47,135,3
47,112,2
47,117,1
47,114,2
47,116,1
47,136,3
47,144,1
47,131,3
47,124,2
47,128,2
47,120,4
48,101,4
48,103,3
48,107,5
48,122,4
48,103,3
48,111,6
48,105,4
48,110,5
48,109,4
48,108,6
48,112,5
48,123,4
48,134,3
48,135,3
48,140,3
48,102,2
48,118,2
48,116,5
48,128,4
48,124,2
48,131,5
48,136,3
48,106,1
48,121,5
48,120,5
48,117,3
49,101,6
49,103,7
49,105,2
49,106,4
49,111,3
49,102,1
49,107,1
49,127,1
49,114,1
49,138,1
49,123,2
49,110,2
49,109,1
49,112,1
49,117,1
49,121,1
49,116,1
49,133,1
49,132,6
49,124,3
49,128,1
49,118,1
49,115,3
50,101,3
50,103,4
50,103,3
50,122,3
50,105,2
50,111,4
50,106,5
50,108,3
50,109,3
50,134,1
50,135,3
50,112,3
50,110,1
50,102,1
50,107,1
50,118,1
50,116,1
50,131,2
50,124,1
50,123,1
50,117,7
51,103,4
51,101,5
51,107,4
51,103,3
51,102,7
51,122,7
51,105,5
51,106,6
51,109,4
51,108,5
51,110,4
51,111,3
51,114,4
51,112,6
51,126,4
51,118,4
51,117,6
51,115,3
51,125,4
51,116,3
51,124,3
52,107,3
52,103,3
52,122,4
52,106,7
52,111,4
52,108,6
52,109,2
52,110,4
52,114,6
52,126,7
52,112,5
52,101,1
52,108,3
52,116,4
52,115,3
52,124,2
52,123,3
52,125,3
53,103,3
53,107,6
53,103,6
53,105,2
53,106,4
53,111,3
53,102,1
53,114,1
53,127,1
53,123,2
53,109,1
53,112,3
53,110,1
53,117,3
53,115,1
53,116,2
53,132,4
53,131,1
53,128,1
53,124,3
53,121,1
53,120,3
54,101,5
54,103,3
54,107,3
54,122,3
54,103,3
54,102,6
54,106,4
54,105,3
54,111,2
54,110,3
54,108,5
54,109,4
54,135,2
54,134,2
54,123,5
54,116,5
54,125,3
54,115,3
54,114,2
54,118,1
54,112,1
54,124,5
54,144,3
54,128,1
54,117,3
54,121,2
54,120,2
55,103,4
55,101,3
55,107,4
55,103,2
55,122,2
55,105,2
55,106,6
55,111,2
55,108,3
55,109,1
55,135,5
55,134,1
55,110,1
55,112,4
55,118,1
55,102,1
55,116,2
55,144,3
55,136,1
55,131,3
55,124,1
55,123,1
55,117,2
55,115,5
55,121,1
55,120,4
56,101,3
56,103,1
56,107,4
56,103,2
56,105,3
56,106,3
56,111,4
56,114,3
56,118,2
56,127,1
56,102,1
56,109,1
56,110,1
56,112,1
56,123,4
56,135,2
56,115,1
56,117,1
56,116,1
56,128,1
56,132,1
56,144,3
56,124,3
56,120,3
56,121,3
57,103,2
57,101,1
57,107,4
57,102,1
57,103,2
57,122,5
57,105,4
57,106,3
57,111,3
57,114,4
57,118,3
57,123,4
57,112,2
57,110,1
57,117,4
57,125,1
57,116,3
57,136,2
57,144,3
57,128,1
57,124,4
57,121,3
57,115,3
57,120,4
58,103,6
58,103,5
58,122,3
58,105,2
58,106,5
58,111,4
58,108,5
58,109,5
58,110,5
58,114,2
58,126,3
58,102,1
58,125,3
58,116,3
58,135,1
58,138,1
58,123,1
58,124,1
58,120,3
59,107,2
59,103,3
59,103,2
59,122,4
59,105,3
59,111,4
59,106,6
59,109,3
59,108,5
59,112,5
59,135,2
59,101,1
59,110,3
59,125,2
59,116,4
59,102,1
59,144,3
59,131,3
59,123,2
59,124,2
59,136,4
59,120,4
60,103,3
60,101,4
60,103,6
60,105,7
60,106,7
60,111,8
60,109,6
60,140,4
60,101,1
60,123,5
60,110,3
60,114,6
60,107,3
60,128,5
60,124,2
60,112,5
60,132,5
60,131,5
60,121,3
60,120,3
61,101,4
61,103,5
61,107,4
61,103,2
61,122,2
61,105,2
61,106,4
61,111,3
61,114,3
61,118,2
61,135,1
61,140,1
61,109,1
61,102,1
61,140,1
61,116,3
61,123,3
61,124,1
61,143,4
61,120,3
62,101,3
62,103,2
62,102,3
62,122,5
62,109,1
62,110,1
62,107,1
62,118,1
62,133,4
62,114,3
62,135,6
62,123,1
62,112,2
62,106,3
62,116,2
62,117,4
62,124,3
62,144,4
62,128,3
62,120,2
63,107,5
63,101,1
63,140,4
63,109,5
63,110,4
63,118,4
63,140,4
63,135,2
63,123,6
63,114,4
63,125,3
63,116,6
63,132,2
63,131,4
63,124,3
63,128,4
63,143,3
64,103,5
64,101,5
64,107,2
64,141,2
64,140,4
64,109,3
64,118,5
64,140,3
64,123,6
64,135,5
64,110,4
64,112,6
64,102,3
64,114,5
64,117,4
64,115,3
64,116,4
64,133,3
64,132,3
64,124,3
64,128,4
64,143,2
65,107,3
65,103,3
65,101,1
65,103,4
65,141,4
65,102,3
65,112,4
65,109,2
65,110,3
65,118,3
65,114,1
65,117,3
65,123,4
65,135,2
65,116,3
65,125,3
65,124,1
65,132,4
65,128,3
65,143,2
66,101,2
66,103,2
66,107,5
66,103,2
66,102,4
66,141,4
66,111,5
66,108,7
66,110,5
66,114,7
66,126,7
66,113,7
66,109,6
66,117,6
66,121,4
66,120,4
66,124,5
66,123,4
66,106,2
66,112,4
67,101,2
67,103,1
67,107,3
67,103,1
67,102,3
67,141,6
67,106,5
67,111,2
67,108,5
67,114,5
67,135,5
67,112,4
67,110,3
67,123,5
67,118,5
67,117,6
67,116,4
67,131,5
67,109,5
67,124,4
67,121,5
67,120,2
68,103,2
68,107,1
68,101,3
68,103,3
68,141,1
68,102,4
68,106,3
68,111,3
68,108,2
68,109,3
68,110,3
68,127,4
68,108,3
68,112,3
68,123,3
68,135,3
68,116,2
68,114,2
68,124,2
68,132,1
68,117,3
68,121,2
69,101,3
69,102,1
69,109,3
69,110,3
69,114,4
69,118,4
69,140,2
69,140,2
69,123,5
69,112,3
69,117,2
69,125,2
69,116,1
69,132,1
69,131,3
69,124,3
69,121,1
69,143,2
70,109,5
70,114,4
70,118,6
70,101,1
70,123,6
70,115,2
70,102,1
70,116,4
70,132,2
70,124,4
70,110,2
70,112,6
70,121,4
70,125,1
70,120,5
71,109,3
71,123,6
71,135,4
71,110,6
71,125,5
71,118,4
71,114,5
71,116,5
71,140,2
71,124,3
71,128,1
71,117,3
71,121,1
71,143,1
71,120,1
72,109,5
72,140,3
72,110,6
72,135,3
72,115,3
72,117,4
72,118,2
72,116,2
72,125,2
72,124,3
72,123,2
72,134,1
72,121,4
72,143,3
72,120,2
73,101,4
73,102,3
73,140,4
73,109,3
73,110,5
73,114,5
73,118,3
73,135,3
73,112,6
73,117,5
73,125,2
73,132,2
73,123,4
73,124,2
73,121,3
73,116,2
74,109,3
74,114,2
74,118,3
74,140,1
74,140,1
74,123,4
74,112,3
74,117,2
74,116,1
74,125,1
74,132,4
74,144,2
74,131,2
74,124,3
74,121,1
74,143,1
75,101,3
75,102,3
75,135,2
75,140,2
75,118,6
75,115,4
75,116,6
75,132,1
75,124,4
75,123,4
75,136,5
75,144,3
75,125,3
75,121,1
75,120,4
76,101,5
76,106,6
76,110,5
76,109,3
76,140,2
76,114,2
76,140,3
76,112,5
76,135,5
76,123,5
76,102,2
76,116,3
76,118,2
76,132,5
76,124,2
76,117,6
76,121,5
77,134,6
77,123,4
77,109,2
77,110,4
77,112,6
77,102,2
77,114,3
77,117,4
77,118,3
77,131,2
77,124,3
77,128,3
77,143,2
77,116,1
78,109,2
78,110,1
78,102,1
78,114,3
78,118,3
78,116,3
78,134,6
78,135,5
78,112,1
78,123,2
78,117,3
78,121,3
78,115,1
78,124,1
78,120,2
79,140,4
79,109,4
79,110,6
79,114,6
79,118,4
79,135,3
79,138,4
79,117,5
79,116,5
79,125,4
79,115,5
79,124,5
79,123,5
79,144,5
79,120,5
80,102,3
80,109,3
80,110,6
80,114,3
80,118,5
80,135,1
80,112,4
80,115,4
80,116,6
80,125,3
80,132,1
80,124,4
80,128,3
80,121,5
80,143,3
81,140,2
81,109,2
81,118,4
81,140,2
81,112,3
81,110,4
81,117,5
81,114,6
81,115,4
81,116,4
81,125,2
81,124,5
81,131,2
81,132,4
81,128,5
81,121,4
81,143,3
82,102,4
82,109,6
82,110,4
82,114,5
82,118,4
82,135,5
82,138,3
82,117,6
82,116,3
82,125,4
82,115,5
82,124,5
82,123,5
82,144,3
82,120,5
83,112,6
83,138,3
83,134,3
83,135,2
83,114,2
83,115,3
83,116,5
83,117,5
83,125,4
83,128,3
83,124,2
83,136,6
83,132,6
83,144,4
83,121,5
83,120,3
84,112,4
84,110,3
84,135,3
84,101,1
84,102,1
84,118,4
84,116,4
84,124,4
84,128,3
84,109,3
84,120,5
84,121,3
84,117,5
85,138,6
85,101,4
85,110,5
85,135,5
85,125,3
85,114,4
85,116,5
85,117,5
85,144,5
85,112,5
85,128,5
85,124,2
85,123,4
85,132,5
85,109,6
85,120,5
85,143,5
85,121,5
85,115,4
86,110,3
86,112,4
86,135,1
86,101,1
86,118,4
86,102,1
86,116,5
86,109,3
86,124,4
86,128,3
86,117,3
86,121,1
87,112,6
87,110,3
87,135,1
87,138,3
87,114,4
87,125,4
87,115,5
87,117,3
87,116,2
87,128,4
87,124,3
87,144,5
87,132,6
87,134,6
87,123,5
87,120,5
87,121,5
87,143,6
88,110,5
88,138,5
88,135,1
88,134,6
88,116,5
88,114,5
88,117,6
88,115,5
88,125,4
88,112,6
88,124,4
88,128,5
88,123,4
88,132,2
88,121,5
88,143,4
88,120,5
88,109,5
89,101,6
89,103,7
89,107,6
89,103,5
89,122,7
89,105,6
89,111,8
89,109,7
89,106,2
89,138,2
89,110,2
89,112,4
89,102,1
89,116,3
89,118,3
89,114,8
89,117,2
89,120,5
89,115,4
89,121,5
89,131,7
89,123,3
89,124,2
89,144,5
89,128,4
89,136,4
90,107,6
90,122,6
90,101,3
90,101,1
90,109,1
90,110,2
90,102,1
90,114,3
90,118,2
90,133,3
90,135,6
90,112,2
90,123,2
90,117,5
90,121,1
90,115,3
90,116,4
90,120,1
90,136,3
90,124,2
90,144,3
90,128,3
91,101,8
91,103,4
91,103,6
91,102,4
91,105,4
91,106,3
91,111,2
91,107,1
91,114,2
91,127,1
91,112,1
91,110,1
91,109,3
91,123,1
91,116,1
91,118,1
91,117,2
91,121,1
91,115,1
91,120,2
91,124,2
91,132,5
91,136,3
91,128,3
92,101,2
92,102,1
92,140,4
92,109,2
92,110,2
92,114,4
92,118,5
92,140,3
92,135,6
92,123,4
92,112,3
92,117,2
92,115,1
92,116,3
92,144,1
92,124,1
92,132,5
92,136,4
92,128,4
93,101,3
93,102,2
93,123,5
93,109,2
93,110,6
93,112,5
93,118,3
93,114,2
93,115,4
93,135,3
93,132,4
93,136,4
93,131,2
93,124,4
93,128,3
93,144,3
93,138,4
94,101,1
94,112,6
94,138,1
94,135,2
94,106,2
94,114,4
94,116,4
94,102,2
94,118,3
94,120,1
94,121,3
94,132,5
94,123,2
94,124,2
94,128,3
95,100,5
95,101,5
95,104,5
95,129,8
95,103,7
95,102,4
95,105,4
95,103,3
95,106,8
95,107,4
95,137,7
95,118,6
95,109,4
95,110,5
95,125,2
95,115,4
95,116,5
95,132,2
95,135,2
95,144,5
95,128,2
95,124,7
95,123,5
95,121,6
95,143,1
95,120,6
96,122,5
96,110,3
96,109,2
96,101,1
96,118,3
96,114,4
96,107,1
96,133,3
96,102,1
96,138,4
96,135,6
96,123,6
96,112,5
96,116,6
96,117,5
96,124,4
96,144,5
96,128,4
96,121,8
96,115,8
96,145,8
96,140,6
96,120,5
97,103,7
97,111,4
97,105,6
97,114,3
97,107,1
97,102,2
97,112,2
97,110,1
97,109,1
97,101,2
97,115,3
97,117,4
97,118,2
97,116,2
97,123,3
97,124,3
97,128,1
98,103,2
98,101,2
98,107,2
98,102,2
98,103,1
98,122,2
98,105,4
98,106,2
98,111,1
98,108,1
98,109,3
98,110,3
98,114,4
98,126,3
98,113,4
98,112,4
98,118,3
98,117,5
98,125,2
98,116,3
98,135,2
98,124,1
98,123,1
98,128,1
98,121,3
98,120,2
99,103,5
99,105,4
99,111,4
99,102,2
99,107,1
99,133,2
99,110,3
99,109,3
99,112,6
99,114,3
99,118,3
99,117,3
99,115,1
99,101,1
99,124,3
99,128,1
99,116,4
100,101,4
100,103,5
100,107,6
100,103,4
100,102,6
100,122,4
100,105,5
100,114,3
100,118,2
100,123,3
100,109,1
100,110,2
100,112,1
100,117,3
100,116,4
100,115,1
100,124,3
100,128,2
101,103,6
101,103,6
101,105,7
101,106,8
101,111,5
101,102,2
101,107,1
101,109,3
101,110,2
101,112,4
101,114,4
101,118,4
101,117,5
101,115,3
101,101,1
101,124,2
101,128,1
101,116,5
102,101,6
102,103,7
102,103,7
102,109,2
102,110,6
102,102,2
102,114,3
102,118,5
102,106,4
102,135,1
102,112,2
102,123,3
102,117,4
102,125,3
102,116,3
102,144,4
102,124,2
102,128,3
102,143,3
102,120,3
103,103,6
103,107,6
103,122,6
103,103,6
103,111,8
103,106,8
103,105,7
103,114,6
103,110,4
103,101,4
103,109,5
103,115,5
103,116,5
103,124,3
103,135,5
103,132,5
103,123,5
103,128,4
103,112,6
103,121,8
103,117,4
103,120,5
103,145,6
104,107,4
104,103,3
104,103,6
104,109,3
104,114,5
104,123,4
104,101,3
104,135,2
104,110,3
104,112,7
104,117,7
104,115,2
104,116,5
104,132,3
104,131,5
104,124,5
104,128,3
104,143,3
105,101,4
105,103,6
105,107,5
105,103,6
105,141,5
105,106,4
105,108,6
105,108,6
105,109,5
105,110,5
105,135,3
105,123,2
105,112,4
105,118,2
105,117,3
105,115,3
105,116,2
105,144,2
105,128,3
105,131,5
105,124,2
105,121,3
105,120,3
106,141,3
106,106,2
106,101,2
106,110,3
106,101,1
106,114,2
106,102,1
106,112,3
106,135,3
106,138,3
106,123,2
106,115,1
106,116,4
106,118,5
106,117,4
106,128,3
106,131,4
106,124,2
106,144,4
106,121,6
106,120,4
107,103,4
107,107,4
107,103,3
107,102,6
107,141,5
107,106,4
107,108,5
107,111,5
107,109,3
107,108,4
107,110,6
107,135,1
107,112,4
107,123,2
107,131,4
107,101,1
107,114,3
107,115,2
107,116,2
107,125,2
107,128,4
107,124,1
107,117,4
108,103,4
108,107,3
108,103,5
108,102,5
108,141,4
108,106,4
108,111,3
108,108,2
108,108,2
108,109,2
108,110,3
108,114,3
108,101,2
108,112,4
108,113,5
108,118,1
108,117,2
108,115,1
108,125,1
108,124,2
109,103,2
109,102,4
109,103,1
109,141,3
109,110,4
109,106,3
109,101,1
109,125,3
109,114,4
109,131,6
109,140,5
109,135,3
109,116,5
109,109,3
109,124,2
109,117,8
110,101,2
110,103,2
110,107,2
110,103,2
110,102,2
110,141,3
110,106,1
110,110,2
110,114,1
110,118,1
110,135,1
110,112,2
110,123,3
110,138,1
110,117,2
110,115,1
110,116,2
110,124,2
110,131,3
110,144,1
110,128,2
111,103,5
111,102,8
111,111,6
111,108,6
111,114,5
111,123,6
111,101,2
111,109,4
111,112,7
111,115,3
111,125,4
111,116,5
111,106,1
111,132,2
111,124,3
112,103,1
112,107,3
112,101,1
112,102,2
112,141,3
112,103,2
112,108,4
112,106,4
112,111,2
112,114,2
112,118,3
112,112,3
112,135,2
112,123,3
112,116,4
112,109,1
112,125,3
112,128,1
112,144,3
112,124,1
112,132,2
112,117,1
112,143,2
112,120,1
113,101,4
113,103,1
113,107,4
113,103,3
113,102,5
113,106,4
113,111,4
113,114,3
113,123,6
113,109,3
113,112,7
113,115,4
113,125,3
113,116,5
113,132,2
113,124,3
114,101,2
114,103,2
114,107,4
114,103,2
114,102,3
114,141,4
114,106,1
114,110,2
114,114,2
114,118,1
114,116,3
114,135,1
114,112,2
114,117,2
114,115,3
114,144,3
114,128,4
114,124,2
114,121,4
114,120,4
115,103,3
115,101,5
115,107,4
115,103,3
115,141,5
115,102,2
115,118,5
115,123,5
115,135,2
115,112,3
115,114,4
115,117,3
115,125,5
115,116,3
115,109,1
115,106,2
115,144,1
115,131,2
115,124,1
115,128,1
116,101,3
116,103,3
116,107,3
116,103,2
116,102,4
116,141,3
116,106,1
116,109,4
116,114,3
116,138,2
116,135,4
116,110,2
116,116,6
116,115,5
116,118,6
116,125,5
116,124,2
116,132,3
116,143,4
117,103,8
117,103,8
117,141,8
117,106,4
117,101,2
117,110,4
117,102,4
117,114,5
117,123,4
117,135,2
117,112,4
117,118,3
117,117,5
117,115,3
117,125,5
117,116,6
117,144,5
117,128,2
117,131,6
117,124,5
117,121,5
117,120,6
118,101,2
118,103,4
118,107,4
118,103,4
118,102,4
118,106,1
118,110,3
118,140,4
118,118,2
118,114,4
118,140,2
118,135,3
118,138,3
118,112,3
118,109,1
118,123,4
118,117,3
118,115,1
118,125,3
118,116,2
118,144,3
118,124,4
118,131,6
